feature_id,module_id,label,gender,help_tip,is_required,is_range_bar,field,config_type,place_type,order_no,allow_custom,status,created_at,updated_at
568,100,"{""en"": ""First Debut"", ""es"": ""Primer Debut""}",0,"{""en"": ""Specify the date when you debuted as a skater."", ""es"": ""Especifique la fecha en que debutó como patinador.""}",0,0,7,0,0,1,0,0,2018-09-21 19:27:03.0,2018-09-21 19:27:32.0
569,236,"{""en"": ""Sprints"", ""es"": ""Velocidad""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-09-21 20:07:38.0,2018-09-21 20:13:31.0
570,236,"{""en"": ""Middle-distance"", ""es"": ""Medio Fondo""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-09-21 20:10:07.0,2018-09-25 16:01:43.0
571,236,"{""en"": ""Relays"", ""es"": ""Relevos""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-09-21 20:12:11.0,2018-09-21 20:19:01.0
572,236,"{""en"": ""Hurdles"", ""es"": ""Con Vallas""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-09-21 20:14:45.0,2018-09-21 20:16:56.0
573,149,"{""en"": ""Throws"", ""es"": ""Lanzamientos""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,1,0,0,2018-09-21 20:27:19.0,2018-09-25 15:59:01.0
574,149,"{""en"": ""Racewalking"", ""es"": ""Marcha Atlética""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,3,0,0,2018-09-25 15:31:25.0,2018-09-25 15:59:01.0
575,149,"{""en"": ""Combined Events"", ""es"": ""Pruebas Combinadas""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,4,0,0,2018-09-25 15:50:55.0,2018-09-26 14:48:41.0
576,236,"{""en"": ""Endurance"", ""es"": ""Fondo""}",0,"{""en"": ""Long-distance running"", ""es"": ""Carrera de Fondo""}",0,0,3,0,0,0,0,0,2018-09-25 16:01:53.0,2018-09-26 14:54:27.0
577,102,"{""en"": ""Frist Debut"", ""es"": ""Primer Debut""}",0,"{""en"": ""Specify the date when you first debuted as a player."", ""es"": ""Especifique la fecha en la que debutó como jugador.""}",0,0,7,0,0,3,0,0,2018-09-25 17:53:02.0,2018-09-26 19:03:46.0
578,102,"{""en"": ""Plays"", ""es"": ""Juega""}",0,"{""en"": """", ""es"": """"}",0,0,4,0,0,2,0,0,2018-09-25 18:17:26.0,2018-09-25 18:34:34.0
579,102,"{""en"": ""Best Ranking"", ""es"": ""Mejor Ranking""}",0,"{""en"": """", ""es"": """"}",0,0,1,0,0,5,0,0,2018-09-25 18:21:39.0,2018-09-25 18:34:34.0
580,102,"{""en"": ""Current Ranking"", ""es"": ""Ranking Actual""}",0,"{""en"": """", ""es"": """"}",0,0,1,0,0,4,0,0,2018-09-25 18:22:28.0,2018-09-25 18:34:34.0
581,102,"{""en"": ""Coach"", ""es"": ""Entrenador(a)""}",0,"{""en"": """", ""es"": """"}",0,0,1,0,0,6,0,0,2018-09-25 18:24:35.0,2018-09-25 18:34:34.0
582,102,"{""en"": ""Win Matches"", ""es"": ""Juegos Ganados""}",0,"{""en"": """", ""es"": """"}",0,0,1,0,0,7,0,0,2018-09-25 18:29:28.0,2018-09-25 18:34:34.0
583,102,"{""en"": ""Lost Matches"", ""es"": ""Juegos Perdidos""}",0,"{""en"": """", ""es"": """"}",0,0,1,0,0,8,0,0,2018-09-25 18:29:57.0,2018-09-25 18:34:34.0
584,88,"{""en"": ""Do you belong to a team?"", ""es"": ""¿Perteneces a algún equpo?""}",0,"{""en"": """", ""es"": """"}",0,0,4,0,0,2,0,0,2018-09-26 15:26:44.0,2018-09-26 15:35:27.0
585,88,"{""en"": ""Team Name"", ""es"": ""Nombre del Equipo""}",0,"{""en"": ""If apply, write the name of your team."", ""es"": ""Si aplica, mencione el nombre de su equipo.""}",0,0,1,0,0,3,0,0,2018-09-26 15:27:14.0,2018-09-26 15:35:27.0
586,88,"{""en"": ""Best Ranking"", ""es"": ""Mejor Ranking""}",0,"{""en"": """", ""es"": """"}",0,0,1,0,0,4,0,0,2018-09-26 15:28:35.0,2018-09-26 15:35:27.0
587,88,"{""en"": ""First Debut"", ""es"": ""Primer Debut""}",0,"{""en"": ""Specify the date when you debuted as a player."", ""es"": ""Especifique la fecha en que debutó como jugador.""}",0,0,7,0,0,5,0,0,2018-09-26 15:29:06.0,2018-09-26 15:35:27.0
588,95,"{""en"": ""First Debut"", ""es"": ""Primer Debut""}",0,"{""en"": ""Specify the date when you debuted as a player."", ""es"": ""Especifique la fecha en que debutó como jugador.""}",0,0,7,0,0,2,0,0,2018-09-26 16:24:38.0,2018-09-26 16:25:41.0
589,73,"{""en"": ""Type"", ""es"": ""Tipo""}",0,"{""en"": ""Specify the type of personal trainer that you are."", ""es"": ""Especifique el tipo de entrenamiento personal que ofrece.""}",0,0,3,0,0,0,0,0,2018-09-26 16:47:03.0,2018-09-26 16:48:09.0
590,105,"{""en"": ""Game Type"", ""es"": ""Tipo de Juego""}",0,"{""en"": ""Choose the type of games you have experience in. "", ""es"": ""Seleccione lo tipos de juegos en los que tiene experiencia. ""}",0,0,3,0,0,0,0,0,2018-09-27 14:41:08.0,2018-09-27 14:47:17.0
591,240,"{""en"": ""Game Category"", ""es"": ""Categoría de Juego""}",0,"{""en"": ""Choose the game categories you have experience in. "", ""es"": ""Seleccione las categorías de juegos en las que tiene experiencia. ""}",0,0,3,0,0,0,0,0,2018-09-27 15:28:09.0,2018-09-27 15:28:09.0
592,240,"{""en"": ""Games Played"", ""es"": ""Juegos que Juega""}",0,"{""en"": ""Mention the games you tend to play."", ""es"": ""Mencione los juegos que tiende a jugar. ""}",0,0,10,0,0,0,1,0,2018-09-27 15:28:09.0,2018-09-27 15:28:09.0
594,119,"{""en"": ""Type of Work"", ""es"": ""Tipo de Trabajo""}",0,"{""en"": ""Choose the types of work you have experience in. "", ""es"": ""Seleccione los tipos de trabajo en los que tiene experiencia. ""}",0,0,3,0,0,1,0,0,2018-09-27 19:11:05.0,2018-09-27 19:16:11.0
595,128,"{""en"": ""Style"", ""es"": ""Estilo""}",0,"{""en"": ""Select the architecture styles in which you have experience."", ""es"": ""Seleccione los estilos de arquitectura en los que tiene experiencia. ""}",0,0,10,0,0,0,1,0,2018-09-27 20:26:42.0,2018-09-27 20:26:48.0
596,85,"{""en"": ""Programs you Own"", ""es"": ""Programas que Posee""}",0,"{""en"": ""Mention the programs and softwares you know how to use."", ""es"": ""Mencione los programas y softwares que posee.""}",0,0,10,0,0,3,1,0,2018-09-27 20:50:24.0,2018-09-27 20:50:59.0
597,83,"{""en"": ""Programs you own"", ""es"": ""Programas que posee""}",0,"{""en"": ""Mention the illustration programs you own."", ""es"": ""Mencione los programas de ilustración que posee.""}",0,0,10,0,0,2,1,0,2018-09-27 20:57:25.0,2018-09-27 20:59:51.0
598,138,"{""en"": ""Institution(s)"", ""es"": ""Institución(es)""}",0,"{""en"": ""Mention the institutions where you have worked with."", ""es"": ""Mencione las instituciones con las que ha trabajado.""}",0,0,5,0,0,0,0,0,2018-09-28 15:34:44.0,2018-09-28 15:35:26.0
599,151,"{""en"": ""Our Pageants"", ""es"": ""Nuestros Desfiles""}",0,"{""en"": ""Mention all your pageants."", ""es"": ""Mencione todos sus desfiles y concursos.""}",0,0,5,0,0,1,0,0,2018-09-28 16:47:12.0,2018-09-28 16:48:28.0
600,152,"{""en"": ""Types"", ""es"": ""Tipos""}",0,"{""en"": ""Choose the type of cosmetics you manufacture."", ""es"": ""Seleccione los tipos de cosméticos que fabrica.""}",0,0,3,0,0,0,0,0,2018-09-28 17:04:32.0,2018-09-28 17:06:32.0
601,154,"{""en"": ""Categories"", ""es"": ""Categorías""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,3,0,0,2018-09-28 17:56:09.0,2018-09-28 18:04:25.0
602,154,"{""en"": ""Clientele"", ""es"": ""Clientela""}",0,"{""en"": ""Select the type of clientele in which you specialize."", ""es"": ""Seleccione los tipos de clientes en los que se especializa.""}",0,0,3,0,0,1,0,0,2018-09-28 17:59:40.0,2018-09-28 18:04:25.0
603,154,"{""en"": ""Sales Channel(s)"", ""es"": ""Canal(es) de Venta""}",0,"{""en"": ""Select all the selling channels that apply to your store."", ""es"": ""Seleccione todos los canales de ventas que apliquen a su tienda.""}",0,0,3,0,0,4,0,0,2018-09-28 18:12:57.0,2018-09-28 18:15:02.0
604,157,"{""en"": ""Footwear"", ""es"": ""Calzados""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,4,0,0,2018-09-28 18:18:32.0,2018-09-28 19:19:45.0
605,156,"{""en"": ""Selling Channel(s)"", ""es"": ""Canal(es) de Venta""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,3,0,0,2018-09-28 18:45:29.0,2018-09-28 18:52:07.0
606,158,"{""en"": ""Type of Sale"", ""es"": ""Tipo de Venta""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,3,0,0,2018-09-28 18:56:31.0,2018-09-28 19:01:11.0
607,158,"{""en"": ""Selling Channel(s)"", ""es"": ""Canal(es) de Venta""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,2,0,0,2018-09-28 19:00:05.0,2018-09-28 19:02:04.0
608,159,"{""en"": ""Clientele"", ""es"": ""Clientela""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,1,0,0,2018-09-28 19:10:53.0,2018-09-28 19:18:45.0
609,159,"{""en"": ""Footwear"", ""es"": ""Calzados""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,4,0,0,2018-09-28 19:14:21.0,2018-09-28 19:18:45.0
610,159,"{""en"": ""Type of Sale"", ""es"": ""Tipo de Venta""}",0,"{""en"": """", ""es"": """"}",0,0,4,0,0,5,0,0,2018-09-28 19:25:24.0,2018-09-28 19:25:36.0
611,165,"{""en"": ""Programs Used"", ""es"": ""Programas Usados""}",0,"{""en"": ""Mention the programs and softwares you know how to use."", ""es"": ""Mencione los programas y softwares que utiliza.""}",0,0,10,0,0,2,1,0,2018-10-08 19:53:34.0,2018-10-09 14:38:01.0
612,165,"{""en"": ""Collaboration with artists"", ""es"": ""Colaboración con Artistas""}",0,"{""en"": ""Mention all collaboration with artist you have in this area."", ""es"": ""Mencione todas colaboraciones con artistas que tengas en esta area.""}",0,0,5,0,0,3,0,0,2018-10-09 14:37:31.0,2018-10-09 14:38:01.0
613,167,"{""en"": ""Band Members"", ""es"": ""Miembros de la Banda""}",0,"{""en"": ""Mention the members of the band or orchestra."", ""es"": ""Menciona los artistas miembros de la banda u orquesta.""}",0,0,5,0,0,3,0,0,2018-10-09 16:39:31.0,2018-10-09 16:39:42.0
614,155,"{""en"": ""Artists Represented"", ""es"": ""Artistas Representados""}",0,"{""en"": ""Mention the artists you have represented and/or currently represent."", ""es"": ""Mencione los artistas que ha representado y/o representa actualmente.""}",0,0,5,0,0,0,0,0,2018-10-09 16:56:18.0,2018-10-09 16:56:18.0
615,185,"{""en"": ""Subject(s)"", ""es"": ""Temas""}",0,"{""en"": ""Mention the type or types of subjects you publish."", ""es"": "" Mencione el tipo o los tipos de temas que publica.""}",0,0,10,0,0,3,1,0,2018-10-10 16:41:00.0,2018-10-10 16:46:05.0
616,184,"{""en"": ""Type"", ""es"": ""Tipo de Periódico""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,1,0,0,2018-10-10 16:51:13.0,2018-10-10 17:07:38.0
617,184,"{""en"": ""Subject(s)"", ""es"": ""Temas""}",0,"{""en"": ""Mention the type or types of subjects you publish."", ""es"": ""Mention the type or types of subjects you publish.""}",0,0,10,0,0,3,1,0,2018-10-10 16:54:44.0,2018-10-10 17:07:38.0
618,189,"{""en"": ""Experience with"", ""es"": ""Experiencia con""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-10-10 18:41:11.0,2018-10-10 18:41:11.0
619,45,"{""en"": ""Specialties"", ""es"": ""Especialidades""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-10-11 19:43:35.0,2018-10-11 19:43:35.0
620,215,"{""en"": ""Location"", ""es"": ""Ubicación""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,2,0,0,2018-10-12 15:40:05.0,2018-10-12 15:45:05.0
621,241,"{""en"": ""Style"", ""es"": ""Estilo""}",0,"{""en"": """", ""es"": """"}",0,0,10,0,0,1,1,0,2018-10-12 15:52:59.0,2018-10-12 15:52:59.0
622,241,"{""en"": ""Location"", ""es"": ""Ubicación""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,2,0,0,2018-10-12 15:52:59.0,2018-10-12 15:52:59.0
623,241,"{""en"": ""Michelin Stars"", ""es"": ""Estrellas Michelin""}",0,"{""en"": """", ""es"": """"}",0,0,2,0,0,3,0,0,2018-10-12 15:57:52.0,2018-10-12 15:59:30.0
624,242,"{""en"": ""Style"", ""es"": ""Estilo""}",0,"{""en"": null, ""es"": null}",0,0,10,0,0,1,1,0,2018-10-12 16:21:03.0,2019-02-23 15:41:28.0
625,242,"{""en"": ""Location"", ""es"": ""Ubicación""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,2,0,0,2018-10-12 16:21:04.0,2018-10-12 16:21:04.0
626,242,"{""en"": ""Michelin Stars"", ""es"": ""Estrellas Michelin""}",0,"{""en"": """", ""es"": """"}",0,0,2,0,0,3,0,0,2018-10-12 16:21:04.0,2018-10-12 16:21:04.0
627,214,"{""en"": ""Michelin Stars"", ""es"": ""Estrellas Michelin""}",0,"{""en"": """", ""es"": """"}",0,0,2,0,0,2,0,0,2018-10-12 16:30:23.0,2018-10-12 16:30:47.0
628,101,"{""en"": ""Type of Institute"", ""es"": ""Tipo de Instituto""}",0,"{""en"": """", ""es"": """"}",0,0,4,0,0,0,0,0,2018-10-12 17:27:37.0,2018-10-12 17:52:03.0
629,101,"{""en"": ""Career / Study Topic"", ""es"": ""Carrera / Tema de Estudio""}",0,"{""en"": """", ""es"": """"}",0,0,10,0,0,0,1,0,2018-10-12 17:32:43.0,2018-10-12 17:51:38.0
630,15,"{""en"": ""test autocomplete"", ""es"": ""test autocomplete""}",0,"{""en"": ""dadasd dadada"", ""es"": ""dadasd dadada""}",0,0,10,0,0,0,1,0,2020-10-05 19:41:30.0,2020-10-05 19:52:00.0
